PlotCode,AGB,Lat,Long,Area,Altitude,Midpoint,Continent,VPD,VPDmax,Srad,Srad.cv,MTWM,Alt.WC,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,Min.temp,Max.temp,WarmMin,CloudSD,Cloud,Warm.rate,Warm.rate2,mcwd,ndry1,ndry2,wind,wind.max,CEC,Sand,Clay,pH,Rock.depth,Rhoriz.prob
JEN-11,264.950347,-4.88,-73.63,1,151,2010.03725,SA,0.557388582,0.622056091,13079.33333,0.112270202,26.71499924,134,26.23999997,9.849999746,84.18804025,44.79751519,31.56328581,20.11500076,11.69999886,26.34833371,25.79833321,26.73166629,25.64833327,2584,269,133,22.99057358,793,436,678,460,21.06328628,31.16499984,21.71499924,6.3,77.73,-0.009037999,-0.010053573,0,0,0,0.708333333,0.899999976,2.552045953,50.5,22.33333333,44.83333333,18.81,4
BEE-01,227.8801549,-16.53,-64.58,1,180,2006.03825,SA,0.906555379,1.321560053,15369.66667,0.090186927,27.21000038,202,25.50166673,10.89999994,68.12500772,192.8003368,32.61986315,16.71000038,15.99999809,27.14333378,22.77666667,27.14333378,22.77666667,3281,499,104,53.62807816,1414,354,1414,354,19.96153144,30.9516667,21.71000038,13.08,64.25,-0.004079485,-0.004284355,0,0,0,2.833333333,3.299999952,2.442347035,38.91666667,28.25,52.83333333,16.64,13
BEE-05,212.8296425,-16.53,-64.58,1,180,2006.35325,SA,0.906555379,1.321560053,15369.66667,0.090186927,27.21000038,202,25.50166673,10.89999994,68.12500772,192.8003368,32.61851358,16.71000038,15.99999809,27.14333378,22.77666667,27.14333378,22.77666667,3281,499,104,53.62807816,1414,354,1414,354,19.96018187,30.9516667,21.71000038,13.08,64.25,-0.004079485,-0.004284355,0,0,0,2.833333333,3.299999952,2.442347035,38.91666667,28.25,52.83333333,16.64,13
POR-01,311.5354635,-10.82,-68.77,1,268,2002.4725,SA,0.655243467,0.803015906,13922.58333,0.112506331,26.04,276,25.09833348,10.7166667,77.09832369,89.81884901,31.84166336,17.74000076,13.89999962,25.62333397,23.80666673,25.87333333,23.80666673,1688,259,21,63.51966651,730,80,551,80,19.9416631,30.45666683,21.14000038,16.61,67.4,0.009695166,0.011541736,-264,8,5,1.208333333,1.399999976,2.140066163,46.41666667,26.16666667,47.33333333,23.19,6
POR-02,210.0336208,-10.8,-68.77,1,268,2002.4835,SA,0.646648977,0.792791248,14052.5,0.109110471,26.05,278,25.06666681,10.7166667,77.65700935,88.63443383,31.75178994,17.75000076,13.79999924,25.58333378,23.78333327,25.83333346,23.78333327,1681,258,21,63.57582655,727,79,551,79,19.9101234,30.42500016,21.05,16.98,68.51,0.009695166,0.011541736,-265,8,5,1.208333333,1.399999976,2.351375257,44.5,27.5,47.58333333,23.58,10
DOI-01,235.2620957,-10.57,-68.32,1,203,2002.4385,SA,0.598086963,0.76156011,13985.5,0.116100079,26.21000076,205,25.2308333,10.6916666,78.61519341,88.02009996,31.69233474,17.90999962,13.60000038,25.72666654,23.96000013,25.97666654,23.96000013,1702,262,31,58.95648661,725,112,534,112,20.06733474,30.5766666,21.21000076,17.01,68.29,0.008782468,0.010455873,-220,7,5,1.224999984,1.399999976,2.335374916,49.5,25.58333333,48.25,25.96,0
DOI-02,147.445131,-10.55,-68.31,1,203,2006.4815,SA,0.587117376,0.752237995,13912.58333,0.115646419,26.17000038,217,25.23250014,10.69166676,78.61519457,87.7528819,31.79460783,17.96999962,13.60000038,25.71999994,23.97000025,25.98666698,23.97000025,1699,260,31,58.75136931,722,112,534,112,20.11127459,30.57833352,21.17000038,17.07,68.98,0.008782468,0.010455873,-220,7,5,1.216666659,1.399999976,2.327277706,49.75,24.08333333,47.25,24.5,2
AGP-01,257.8381982,-3.72,-70.31,1,120,2002.053,SA,0.603515759,0.723703455,13323.41667,0.100738166,27.12500076,105,26.56249981,7.84166654,80.84193263,41.18278808,31.29216993,21.62500076,9.699998856,26.57499962,26.425,27.05833321,26.00833333,2951,333,155,23.31094158,916,513,651,650,22.60883685,30.48333308,22.925,6.06,79.11,-0.001339586,-0.001925156,0,0,0,1.058333347,1.100000024,2.608843551,42.33333333,29,43.66666667,19.71,8
AGP-02,249.5084602,-3.72,-70.3,1,120,2001.886,SA,0.603515759,0.723703455,13323.41667,0.100738166,27.12500076,105,26.56249981,7.84166654,80.84193263,41.18278808,31.29249143,21.62500076,9.699998856,26.57499962,26.425,27.05833321,26.00833333,2951,333,155,23.31094158,916,513,651,650,22.60915836,30.48333308,22.925,6.06,79.11,-0.001339586,-0.001925156,0,0,0,1.058333347,1.100000024,2.608843551,42.33333333,29,43.66666667,19.71,8
LOR-01,260.4306273,-3.06,-69.99,1,94,2002.186,SA,0.597837531,0.724687798,13293.66667,0.09414253,27.15500076,85,26.62583351,7.691666762,80.96491328,39.45413578,31.26827171,21.75499924,9.5,26.60500057,26.55500006,27.10499994,26.08833321,2951,306,164,19.35324099,879,550,651,683,22.7932726,30.47166689,23.05500038,4.92,75.42,0.00133658,0.000772284,0,0,0,1.108333359,1.200000048,2.463853241,46.5,24.58333333,42.58333333,17.62,5
LOR-02,286.9798261,-3.06,-69.99,0.52,93,2002.16775,SA,0.59429363,0.734687788,13312.66667,0.093427488,27.22500076,98,26.67083341,7.691666762,80.96491328,38.40326102,31.33825762,21.82499924,9.5,26.67500057,26.57499987,27.14166648,26.14166648,2953,306,165,19.19799392,878,552,653,684,22.83825841,30.51666679,23.12500038,5.29,74.78,0.00133658,0.000772284,0,0,0,1.108333359,1.200000048,2.463853241,48.5,24.58333333,42.58333333,18.66,7
LOR-03,281.5678738,-3.06,-69.99,0.48,93,2002.16925,SA,0.59429363,0.734687788,13312.66667,0.093427488,27.22500076,98,26.67083341,7.691666762,80.96491328,38.40326102,31.33825877,21.82499924,9.5,26.67500057,26.57499987,27.14166648,26.14166648,2953,306,165,19.19799392,878,552,653,684,22.83825957,30.51666679,23.12500038,5.29,74.78,0.00133658,0.000772284,0,0,0,1.108333359,1.200000048,2.463853241,48.5,24.58333333,42.58333333,18.66,7
ZAR-03,201.8727626,-3.99,-69.9,1,130,2007.32975,SA,0.602278351,0.722826421,13280.33333,0.096559179,27.07000038,124,26.53666676,7.716667175,81.22807553,40.18895932,31.16521984,21.67000076,9.5,26.55333365,26.42000013,27.00333346,25.98666641,2937,325,154,24.19464927,919,495,684,601,22.67355226,30.39500035,22.97,7.6,78.69,0.000410654,-0.000214105,0,0,0,1.066666683,1.100000024,2.367123614,48.5,27.33333333,42.66666667,15.89,6
ZAR-04,271.8885011,-3.99,-69.91,1,146,2007.44075,SA,0.600456778,0.722826421,13269.66667,0.09632243,27.05000038,136,26.47083349,7.725000064,81.31579014,40.25251751,31.14519608,21.65000076,9.5,26.48333346,26.35000025,26.93333359,25.91666686,2937,325,154,24.12923421,919,496,683,602,22.60352878,30.33333352,22.95,7.08,78.65,0.000410654,-0.000214105,0,0,0,1.066666683,1.100000024,2.319114395,47.25,27.75,42.83333333,17.21,5
TEM-03,266.3411641,-2.41,-59.9,1,100,2007.78825,SA,0.576641229,0.76468776,14894.25,0.133840275,27.25500038,131,26.4091666,8.758333842,84.21473612,47.55179774,32.2946973,21.45499924,10.40000153,26.10500013,26.57166635,27.10499981,25.98833365,2395,320,100,39.04225847,910,325,420,790,22.46969622,30.78833352,22.655,10.2,74.73,0.019345839,0.01929488,0,0,0,1.183333357,1.299999952,2.00372972,43.41666667,35.83333333,41.33333333,12.73,12
TEC-01,379.6064137,-1.71,-51.46,1,15,2007.8385,SA,0.496599953,0.712826431,15505.66667,0.182310072,27.03499962,42,26.16833314,10.16666635,86.15819497,48.02146761,32.77934625,20.43499924,11.79999924,25.90166641,26.73499975,26.76833321,25.56833308,2226,326,48,57.78843965,959,186,190,827,21.62934774,31.25166632,21.83500076,16.43,66.2,0.022175325,0.023834655,-127,5,4,1.724999984,2.099999905,2.242481169,47.33333333,33.25,42.75,53.54,8
TEC-02,450.2335337,-1.74,-51.49,1,15,2008.0015,SA,0.498266638,0.712826431,15496.66667,0.178989838,27.09499962,54,26.24083319,10.02499978,86.42240903,47.59957214,32.74323283,20.59499962,11.60000038,25.945,26.81166648,26.86166635,25.67833327,2214,320,48,57.93010895,952,185,186,825,21.77656613,31.25333308,21.99499924,18.75,61.99,0.022175325,0.023834655,-131,5,4,1.724999984,2.099999905,2.327277706,45.58333333,33.58333333,42.75,49.25,6
TEC-03,481.0891562,-1.73,-51.51,1,15,2008.0195,SA,0.499944835,0.712826431,15489.41667,0.180555575,27.08999962,53,26.23999987,10.03333314,86.49424838,47.48204891,32.72264094,20.58999962,11.60000038,25.94,26.80666648,26.85666635,25.67333327,2230,326,48,58.1213197,963,184,188,827,21.75597424,31.25666644,21.98999924,17.8,62.52,0.021584897,0.023138684,-130,5,4,1.724999984,2.099999905,2.359280437,45.33333333,33.16666667,44.16666667,53.06,11
TEC-04,392.343827,-1.75,-51.52,1,15,2008.0635,SA,0.499831872,0.712826431,15481.66667,0.18061513,27.04499962,44,26.22416649,9.941666444,85.70401825,48.59190673,32.67865904,20.54499962,11.60000038,25.94500019,26.81166635,26.84499981,25.645,2217,325,48,58.71721282,964,182,185,829,21.78699231,31.19499971,22.04499962,20.19,60.25,0.021584897,0.023138684,-134,5,4,1.724999984,2.099999905,2.351375257,46.66666667,31.33333333,43.5,46.87,11
TEC-05,447.4310743,-1.78,-51.59,1,15,2008.14325,SA,0.500710416,0.723703455,15466.83333,0.17980946,27.135,42,26.21833317,10.11666648,86.46724329,48.81938594,32.77050282,20.53499962,11.69999886,25.93499987,26.81833308,26.83499949,25.635,2226,332,48,58.89009865,971,182,188,834,21.69550428,31.27666641,21.93499924,17.74,61.45,0.021584897,0.023138684,-132,5,4,1.724999984,2.099999905,2.374905755,46.33333333,31.91666667,43.25,45.36,10
TEC-06,331.5791579,-1.73,-51.43,1,15,2008.069,SA,0.504058461,0.723703455,15538.91667,0.178378802,27.15,45,26.25833327,10.13333321,86.60969399,46.89606312,32.79984014,20.54999962,11.69999886,25.98333333,26.79999962,26.86666622,25.68333346,2196,323,48,58.18610255,951,186,187,826,21.74150833,31.32499987,21.94999924,19.79,57.62,0.022175325,0.023834655,-129,5,4,1.724999984,2.099999905,2.277267285,48.33333333,31.83333333,43.75,55.04,13
TEM-04,233.9074982,-2.43,-59.79,1,100,2007.77675,SA,0.58606334,0.775779868,14855.66667,0.136145692,27.26500076,113,26.41500006,8.750000636,84.13462458,48.75727868,32.30447389,21.46499962,10.39999962,26.08166673,26.59833346,27.1316666,25.98166667,2379,314,97,39.97917394,906,315,412,802,22.47947439,30.79000038,22.66500038,9.75,75.36,0.019345839,0.01929488,-3,1,1,1.191666683,1.299999952,2.036881927,44.16666667,35.5,41.16666667,12.42,14
TEM-05,251.2157832,-2.62,-60.21,1,100,2007.8745,SA,0.566812904,0.745779896,14698,0.134108596,27.27500076,115,26.44583316,8.841667016,85.01603212,44.23378564,32.33731042,21.47499962,10.39999962,26.14166629,26.60833314,27.07499968,26.04166686,2354,312,81,42.55567747,884,282,409,828,22.48731083,30.86666667,22.575,9.76,76.26,0.020278379,0.020210767,-20,3,2,1.166666687,1.299999952,2.1102132,44.16666667,35.5,41.33333333,11.87,11
TEM-06,242.2990575,-2.6,-60.11,1,100,2007.958,SA,0.571780911,0.755779887,14730.41667,0.135816081,27.31000076,122,26.4516667,8.783334096,84.45513864,46.01546291,32.37399801,21.50999962,10.39999962,26.14333346,26.61,27.10999968,26.0433334,2361,313,83,42.07542729,893,288,410,820,22.52399843,30.84333375,22.61,8.76,76.29,0.020278379,0.020210767,-17,2,1,1.166666687,1.299999952,1.871802177,48.08333333,34.5,41.33333333,8.4,7
CAX-06,391.4170876,-1.72,-51.46,1,20,2007.28,SA,0.502391796,0.723703455,15488.83333,0.180737393,27.09,38,26.19833327,10.13333321,86.60969399,46.89606312,32.7210346,20.48999962,11.69999886,25.92333333,26.73999962,26.80666622,25.62333346,2217,326,48,57.9984367,959,186,188,826,21.66270279,31.26499987,21.88999924,18.59,62.97,0.022175325,0.023834655,-128,5,4,1.724999984,2.099999905,2.343407088,45.08333333,34.08333333,42.75,51.67,11
CAX-08,237.2077442,-1.85,-51.47,1,10,2006.686,SA,0.508196173,0.733703445,16356.58333,0.184423144,27.175,45,26.27499998,9.94999965,86.52173609,47.24211232,32.69187834,20.675,11.5,25.97500019,26.89166654,26.89166654,25.70833346,2129,317,45,61.19148255,942,165,165,824,21.8168785,31.24999981,22.07499962,16.87,48.73,0.022175325,0.023834655,-159,5,4,1.724999984,2.099999905,2.627081139,43.58333333,33.08333333,46.58333333,55.22,11
TAN-04,155.2484578,-12.92,-52.37,1,389,2011.79525,SA,0.749756026,1.224450357,16017.33333,0.107106623,25.88499962,386,24.81833337,14.65000017,75.12819868,100.8674593,34.5930564,14.38499962,19.50000191,25.26833346,23.38499994,25.65166667,23.35166663,1565,288,1,84.79132102,813,14,370,35,18.20138816,32.14333346,19.68500076,25.65,56.16,0.026461039,0.026424641,-410,8,5,1.316666658,1.600000024,1.969440646,66,24.25,46.83333333,38.34,2
FLO-01,164.4977118,-12.81,-51.85,1,377,2011.82975,SA,0.815573662,1.305946384,15784.83333,0.097081666,26.39999962,377,25.32916633,14.55833292,75.82465514,98.7756436,35.04993903,15.10000038,19.19999886,25.76666673,23.96666654,26.21666622,23.88333289,1563,296,1,83.64194186,805,17,376,38,18.79993967,32.60833279,20.20000076,24.85,61.07,0.02834596,0.0279518,-402,8,5,1.341666664,1.700000048,1.734601055,64,25.91666667,48.83333333,17.8,5
LAS-02,254.9390603,-12.57,-70.09,1,235,2009.6215,SA,0.70046914,0.843015867,14565.5,0.07397788,26.11499962,278,25.25666651,10.23333327,79.32816723,98.50777198,31.3412769,18.31500038,12.89999962,25.94833295,23.84833352,26.08166616,23.84833352,3452,510,122,49.18577142,1423,396,1068,396,20.26627677,30.37333314,21.11499962,14.31,68.13,0.003676046,0.005128725,0,0,0,1.300000002,1.5,2.596497715,34.25,31.25,50,16.57,9
CAI-04,210.6568898,8.7,-70.07,0.25,171,1987.545,SA,1.00395415,1.508294636,17481.33333,0.048737746,28.80999924,173,27.48916675,9.458333492,81.53736842,62.06514822,33.16424089,21.51,11.59999847,27.04333346,27.56000083,28.37666679,26.80999987,1702,262,13,67.42225359,739,58,228,709,22.81424242,32.21833349,24.40999962,11.73,72.03,0.021280063,0.021313328,-309,6,4,2.158333331,2.599999905,2.828299329,39.58333333,30.83333333,59.33333333,55.33,6
JEN-13,184.1209782,-4.92,-73.54,1,145,2011.242,SA,0.54563154,0.610035223,13163.91667,0.106491673,26.68000076,141,26.2258334,9.824999809,84.69828536,42.930098,31.51617338,20.18000076,11.59999847,26.33000038,25.79666629,26.69666686,25.64666667,2600,276,128,24.53742435,809,428,684,448,21.04950764,31.1383333,21.68000076,6.9,77.55,-0.009037999,-0.010053573,0,0,0,0.716666664,0.899999976,2.532373187,49.83333333,24.33333333,43.58333333,19.84,6
ALF-01,198.5821564,-9.6,-55.94,1,269,2007.9055,SA,0.932232462,1.594620956,14555.25,0.167364664,27.77499924,264,26.63750006,11.4416666,78.36757743,64.46016111,34.1773516,19.07500038,14.60000038,25.89166667,27.14166667,27.42499981,25.85833352,2215,354,7,71.07675907,998,52,324,973,21.4190176,32.35833337,23.07500038,25.6,59.9,0.021304113,0.02193145,-270,7,4,1.366666655,1.700000048,1.819158443,60.91666667,20.08333333,44.75,20.14,15
ALF-02,212.8573094,-9.58,-55.92,1,277,2010.899,SA,0.939213131,1.594620956,14540,0.167047051,27.67999924,253,26.56749984,11.47499943,78.59588444,63.96466003,34.1480034,18.98000038,14.60000038,25.81333308,27.09666654,27.32999981,25.77999994,2214,351,7,70.91151923,997,53,323,972,21.39800276,32.30499955,22.98000038,25.39,59.79,0.021304113,0.02193145,-268,7,4,1.366666655,1.700000048,1.704748092,57.5,23.41666667,45.66666667,20.36,14
HCC-23,205.0737424,-14.56,-60.75,1,809,2006.53725,SA,0.666661671,1.056402196,14617.75,0.084210462,24.55000038,799,23.03333329,12.86666656,75.24366658,124.742168,30.75325942,13.64999981,17.09999943,23.7,21.46666641,24.24999987,21.18333311,1557,267,12,72.28618619,733,59,538,88,16.6032602,29.46666657,18.74999924,20.18,70.14,0.001474266,0.000151374,-329,8,5,2.50000004,2.900000095,2.178532444,59.41666667,25.58333333,49.41666667,24.65,10
HCC-24,224.0319441,-14.57,-60.75,1,735,2006.53975,SA,0.67824496,1.080596863,14555,0.086480777,24.94499962,744,23.37833341,12.91666683,75.09689682,127.6417809,31.14826094,13.94499962,17.20000076,24.06166673,21.77833359,24.62833365,21.4783334,1552,267,13,72.56170013,731,58,536,88,16.92326056,29.83666683,19.14500038,20.47,69.77,0.001474266,0.000151374,-331,8,5,2.491666694,2.900000095,2.1690537,57.91666667,26.33333333,48.91666667,25.18,10
SCT-06,198.2461741,-17.09,-64.77,1,248,2008.0635,SA,0.956046912,1.353893944,15126.5,0.111542569,27,248,25.17083327,11.57499949,68.89880963,203.3074052,32.71382653,16,16.79999924,26.98333359,23.36666648,26.98333359,22.29999987,3183,492,107,52.11379112,1357,362,1357,366,19.29716082,30.95833302,21.20000076,11.46,68.18,-0.003446368,-0.003736324,0,0,0,2.683333337,3.099999905,2.47793798,41.16666667,29.08333333,51.58333333,17.65,20
RST-01,229.6657496,-9.04,-72.27,1,279,2004.42625,SA,0.545524973,0.643016058,14035.41667,0.093335918,25.66000076,271,25.06833335,10.74999984,83.98436625,59.87992918,31.1840575,18.35999962,12.80000114,25.32666679,24.19333327,25.62666667,24.19333327,1788,248,30,53.51786259,677,133,580,133,19.71739016,30.44333327,20.56000038,13.75,71.78,0.00026455,0.001238362,-175,6,4,0.791666657,0.899999976,2.577688383,41.33333333,27,48.41666667,20.31,7
MTH-01,172.6573974,-8.88,-72.79,1,246,2004.933,SA,0.572155299,0.680982835,14064.41667,0.094974342,25.91499962,249,25.38999992,10.63333337,85.06666692,56.7490503,31.29777957,18.81499924,12.5,25.59833333,24.56499987,25.93166635,24.56499987,1782,251,38,52.30588823,693,143,557,143,20.05611357,30.7066666,20.91499962,12.71,69.83,-0.001311328,-0.000863877,-172,6,4,0.791666657,0.899999976,2.602689685,37.58333333,28.5,46.66666667,32.36,8
PNY-03,203.9923638,-10.31,-75.29,1,859,2010.19225,SA,0.793308863,0.940001256,13781.33333,0.088897488,23.50499924,700,23.02583321,11.75833321,86.45832997,43.82083215,29.76376288,16.00499924,13.60000038,23.17166654,22.40499981,23.42166654,22.40499981,2154,270,79,43.41975232,807,249,537,249,17.30542987,28.90499981,17.60499962,12.91,73.55,0.008258778,0.006302068,-51,4,3,1.333333333,1.600000024,2.730029108,36.83333333,35.08333333,51.33333333,9.95,27
PNY-04,207.0228461,-10.34,-75.25,1,414,2011.54075,SA,0.819433732,0.94839212,13960.41667,0.076723814,24.97500038,389,24.51666681,11.56666708,86.96742664,45.01682561,31.0422616,17.57500076,13.29999924,24.72500006,23.84166686,24.85833359,23.84166686,2219,288,83,42.87294071,828,263,742,263,18.90059487,30.30000035,19.17499924,14.82,69.64,0.008258778,0.006302068,-37,4,3,1.258333335,1.5,2.650891787,38.16666667,34.33333333,52.33333333,10.14,38
PNY-05,273.8170035,-10.35,-75.25,1,448,2011.85375,SA,0.817614981,0.95839211,14106.41667,0.08369203,25.05000038,438,24.57916668,11.60833375,87.28070987,44.8461072,31.11923415,17.65000076,13.29999924,24.79999975,23.90000013,24.89999981,23.90000013,2209,287,81,43.10108555,825,260,739,260,18.94423396,30.38333356,19.24999924,13.94,72.99,0.008258778,0.006302068,-40,4,3,1.266666671,1.5,2.679879324,39.08333333,34.08333333,52.83333333,12.32,31
PNY-06,223.4381796,-10.36,-75.25,1,462,2011.905,SA,0.813846258,0.939761788,14058.5,0.076567006,24.91000038,424,24.41833335,11.56666708,86.96742664,43.78839273,30.97955713,17.51000076,13.29999924,24.6266666,23.76000013,24.72666667,23.76000013,2204,286,82,43.19146939,824,259,565,259,18.80455694,30.20166689,19.10999924,13.8,71.4,0.008258778,0.006302068,-41,4,3,1.266666671,1.5,2.614959778,41.08333333,31.33333333,51.41666667,14.91,25
PNY-07,175.9312673,-10.35,-75.26,1,414,2011.8715,SA,0.81009533,0.939761788,13981.25,0.075854455,25.165,447,24.73583337,11.5583334,86.25622184,46.53728787,31.33434601,17.76500038,13.39999962,24.94833314,24.03166679,25.08166667,24.03166679,2209,286,83,42.87390121,824,262,737,262,19.12601268,30.51500006,19.46499924,14.61,69.68,0.008258778,0.006302068,-38,4,3,1.266666671,1.5,2.724579503,41.58333333,32.33333333,51.83333333,14.87,30
PTN-01,110.4876906,6.12,-74.67,1,230,2004.904,SA,0.82355966,0.94648079,17707.41667,0.06755552,27.83999962,218,27.44416652,9.674999714,91.2735625,32.01267723,33.05966105,22.23999924,10.60000229,27.03999975,27.43999968,27.69000032,26.97333314,2554,360,81,41.07173835,951,339,554,811,22.82632619,32.28166638,23.23999924,6.09,53.49,0.010815897,0.011035949,-19,2,1,0.891666661,1,2.917770732,40.16666667,35.75,56.33333333,30.23,24
TAN-02,150.4250887,-13.08,-52.38,1,382,2012.5515,SA,0.747437366,1.218056032,15699.41667,0.10093437,25.86499924,395,24.79833331,14.66666659,74.45007771,106.3299612,34.71340083,14.26499981,19.70000172,25.26500013,23.29833343,25.68166679,23.24833324,1575,288,1,84.58376519,817,14,373,37,18.21339932,32.1316666,19.76500076,24.61,61.63,0.027550505,0.02716365,-407,8,5,1.316666658,1.600000024,2.025952857,66.33333333,24.41666667,48.41666667,28.18,5
TAN-03,173.9346613,-12.83,-52.35,1,356,2012.55475,SA,0.779315181,1.269761831,15668.25,0.099375912,26.20500038,377,25.17999993,15.01666681,75.46063868,97.43295514,35.13312362,14.50499962,19.89999962,25.5383334,23.83833327,26.0383334,23.7550001,1591,290,1,83.21241724,814,16,381,39,18.39979091,32.68833333,19.90499924,24.38,60.54,0.026461039,0.026424641,-402,8,5,1.316666658,1.600000024,1.969440646,65.91666667,25.66666667,48.33333333,34.14,3
